"","1-1-1","1-1-2","1-1-3","1-1-4","10-1-1","10-1-2","10-1-3","10-1-4","11-1-1","11-1-2","11-1-3","11-1-4","12-1-1","12-1-2","12-1-3","12-1-4","13-1-1","13-1-2","13-1-3","13-1-4","15-1-1","15-1-2","15-1-3","15-1-4","16-1-1","16-1-2","16-1-3","16-1-4","17-2-1","17-2-2","17-2-3","17-2-4","18-2-1","18-2-2","18-2-3","18-2-4","19-2-1","19-2-2","19-2-3","19-2-4","2-1-1","2-1-2","2-1-3","2-1-4","20-2-1","20-2-2","20-2-3","20-2-4","21-2-1","21-2-2","21-2-3","21-2-4","22-2-1","22-2-2","22-2-3","22-2-4","23-2-1","23-2-2","23-2-3","23-2-4","24-2-1","24-2-2","24-2-3","24-2-4","25-2-1","25-2-2","25-2-3","25-2-4","26-2-1","26-2-2","26-2-3","26-2-4","27-2-1","27-2-2","27-2-3","27-2-4","28-2-1","28-2-2","28-2-3","28-2-4","29-2-1","29-2-2","29-2-3","29-2-4","3-1-1","3-1-2","3-1-3","3-1-4","31-2-1","31-2-2","31-2-3","31-2-4","32-2-1","32-2-2","32-2-3","32-2-4","33-3-1","33-3-2","33-3-3","33-3-4","34-3-1","34-3-2","34-3-3","34-3-4","35-3-1","35-3-2","35-3-3","35-3-4","36-3-1","36-3-2","36-3-3","36-3-4","37-3-1","37-3-2","37-3-3","37-3-4","38-3-1","38-3-2","38-3-3","38-3-4","39-3-1","39-3-2","39-3-3","39-3-4","4-1-1","4-1-2","4-1-3","4-1-4","40-3-1","40-3-2","40-3-3","40-3-4","41-3-1","41-3-2","41-3-3","41-3-4","42-3-1","42-3-2","42-3-3","42-3-4","43-3-1","43-3-2","43-3-3","43-3-4","44-3-1","44-3-2","44-3-3","44-3-4","45-3-1","45-3-2","45-3-3","45-3-4","46-3-1","46-3-2","46-3-3","46-3-4","47-3-1","47-3-2","47-3-3","47-3-4","48-3-1","48-3-2","48-3-3","48-3-4","5-1-1","5-1-2","5-1-3","5-1-4","6-1-1","6-1-2","6-1-3","6-1-4","7-1-1","7-1-2","7-1-3","7-1-4","8-1-1","8-1-2","8-1-3","8-1-4"
"abce900a6c53ee6e4c2e04e151cfd965",NA,NA,NA,NA,-1.36112043393313,0.719639930926408,0.681793999177067,0.382240553869709,NA,NA,NA,NA,NA,NA,NA,NA,-0.202721933955463,NA,NA,NA,-0.484817760887627,-0.172810168970341,-0.630842435518526,0.099457830309507,NA,0.029461681243648,-0.119206603963152,0.693247846766055,NA,-0.865269898799948,-0.289483560379691,-0.318445230418531,0.411848606959073,0.834767431931215,0.0702734837453157,0.460673668278536,-2.4937511545574,0.497260666112412,0.80722083302285,0.692023389847022,-1.90874975698921,1.67098300330484,-0.248236716599415,0.147915604442329,NA,-0.596543659573016,0.601798627911727,0.353291495671502,-1.71790296602751,1.18154632615596,-0.533631153439093,0.342636916116408,0.0754478581699457,NA,-1.75055625320248,-1.88866299632518,NA,-0.701155555698092,NA,-0.584789131944732,NA,-1.26997633647078,-0.562762286038599,0.449956895316445,NA,0.949139090452092,0.528480587166533,0.549737948487655,NA,1.04962074670254,0.682090976630361,0.591654973082959,-0.73134997497408,0.68596282899716,0.779652612974474,0.621299822538154,NA,0.26442478246024,-0.13176228655961,-0.259230796535862,NA,0.333505212323121,-0.187395768471283,-0.0108536116064673,NA,-1.12413653459927,0.206953307520693,1.30606021495292,NA,NA,-0.778999579654377,NA,NA,-0.0822721905571043,-0.625323049635741,-0.174893068176715,NA,0.759098918598453,0.927045835900211,0.670179981276822,NA,NA,NA,-0.136265636967907,NA,NA,NA,NA,NA,NA,NA,NA,-0.466926541457968,0.296122631667905,0.280748694623507,-0.248213423076594,NA,NA,-0.203273216998327,0.750122856034412,-0.086764419498172,0.536797356287595,0.140221757021765,-0.402667878795955,NA,NA,1.32213489916358,1.27973614840824,NA,0.296703329574784,-0.984979566715721,-1.29830371428828,NA,1.05459984890086,1.05945564165307,0.370532632258943,-0.778099529335387,1.58311653876857,1.17263080788575,0.99995090005295,0.292662161854624,1.13918970196565,0.731101901311521,-0.228092014329606,-0.751679189589058,1.2097946162422,0.322381494392425,0.3426774491563,NA,NA,-0.860494535769402,-0.0889343501856084,-0.521454011902962,0.736593403243601,-0.447670096204028,-0.610782810583349,NA,0.116863205682379,-0.0729879022366778,0.3400486557442,-1.65045384266358,1.21560646454603,0.870682621239191,-0.447423734772236,-1.40287271075229,0.20151881882461,1.17077863213209,-0.178439704049022,NA,NA,0.254233157701575,-0.369102918226356,NA,NA,-0.577284089212302,NA,-0.685774817784904,-0.807195516060587,-1.94304634028106,-0.755584068185241
"81223ef0753cdae77f80ffbb6e86737c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.492760450809285,-0.359678215342476,1.63630334136447,NA,-1.36913929747873,NA,-0.780201688873848,NA,NA,-0.80471010870555,0.375469122148975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.322373574120671,NA,1.58929193279027,2.28564590329409,NA,NA,-0.68555865484707,-1.08797107989317,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.68357560140511,NA,NA,NA,0.793689963371691,NA,NA,NA,NA,NA,NA,0.144838319082216,0.864397031905216,0.513395087906209,1.00839097588956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08354012423332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.795755102261634,0.671491087610769,0.917001029863429,-0.240569747259046,NA,NA,-0.349780221008038,-0.0725817702214711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.789854821174033,0.526741505878101,1.31202964697365,NA,-0.695614392833971,NA,NA,NA,-0.103835506188287,NA,NA,-0.575162899681729,0.328523054269244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138101275490833,0.515485024640956,1.07083729880587,NA,NA,NA,0.443002511366072,NA,NA,NA,-0.103307822333476,NA,0.51454414419334,0.275554596407621,0.116886044220306,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52220399973928,0.897810679592708,0.232888860644033
"775726f6788faf7d9f7149bc11321159",1.17707944305666,-2.04531730761653,-0.778344461502928,-1.57025707309723,0.406381408006371,-1.98963601802558,-2.13102262871576,-2.72886413554706,0.844162278820876,-1.15701185069139,-1.65301986215502,-1.08627197259257,1.02618911863326,-0.370480620663653,-1.04753411338961,-1.03761276150546,-0.44338908037688,1.32144939114325,1.01927560741391,-0.288114189729447,0.872187028902492,0.903704320462646,1.38857425501413,0.341348420737019,0.391935959484106,-0.268758745755327,0.578979318796672,-0.188266980812459,0.809145038391161,-1.57728385801357,-2.58965803358013,-2.67268692488924,0.830195634728142,-0.732395262145349,-2.43811889055265,-0.996508656245909,0.984866667903233,-0.659277837045959,-1.43782156948287,-2.51966853647491,0.864932929159438,-0.479346501779553,-1.18878507576212,-1.27679013140421,0.906375847453301,-0.471449749305184,-1.45519154309105,-0.857081318542979,0.537460122557731,0.912680908884901,1.10603731699052,-0.223118634471218,0.560934188776643,1.94920235842847,0.807856938062859,0.634833929833928,1.03674883055362,1.19309799188055,1.35825844522384,1.05610708572321,0.192651195811286,1.60956081446897,1.11782645418038,0.0347993848306464,0.403391944737648,-1.43250157820673,-1.49587868036202,-0.853527456121013,0.868697407590652,-0.713256461518168,-1.44034910378303,-2.57351693760408,-2.00096562275142,0.858151287106194,-1.14265740019991,-1.38012049730982,0.966161240172973,-0.21972559951251,-1.24521720358167,-1.35123077855666,1.12970316997154,0.971865898397472,0.941798016957132,0.329907179632555,0.527570600859073,-1.99299296530586,-1.79246701166061,-2.33603576782443,1.20629742768382,1.31645542601257,1.37670206191998,0.933683094158117,1.11479793264909,1.69598244315866,1.90743710065524,0.637745767102393,1.18123342577242,-1.31642937340324,-1.37899375675262,-1.36128832093084,0.918391537412828,-0.915528931049038,-1.85627300505223,-1.79736015087867,0.662856690748229,-2.19536405934172,NA,-2.44897874388236,1.00970987532514,-0.999706507091941,-1.54135670383474,-1.19180168674845,0.753048309865116,1.39363059802218,1.15533315587416,0.768664808877571,0.678398472820884,0.898808275486021,1.16415436546789,-0.00499029566106129,0.914728893616514,1.28650152001111,0.0364360901101515,0.444480937260514,1.15872216113865,-0.905310401711213,-1.97891307110724,-3.04858657208448,1.33040963200587,1.7656534268256,1.63521098424586,0.944256527558584,0.687850570929326,-1.57589522219802,-2.13311524322208,-2.5387059042909,0.991562140657545,-1.26174807215061,-0.708323182138038,-0.636929355737223,1.30954039380879,-0.877180175529429,-0.93696128191534,-1.23859896209922,0.547619203608857,-1.11083046742952,-1.94088842187256,-1.21042842669037,0.604932464851189,0.717372455039867,0.922029047865939,0.89140658792385,0.876419337097417,0.867258358560889,1.12203978561868,0.777922170330151,0.677389705170207,1.31199940571458,1.19859172143941,-0.384952498996233,0.585361011043747,1.62498482233234,1.36778948286891,1.2092975240401,0.848055780765086,0.997160077735147,0.615775873320723,1.38488178728403,0.985888075549864,0.939087718449191,0.584231015639354,0.486602581426832,0.471914127902606,0.999286562838659,0.101823353442283,0.136229732313231,0.391817838868428,1.22474743429125,1.35520114551688,1.39858875486783
"f4257ddd8c71c02447f5bf1962def2cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.797341783482216,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56244842164236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43812937205369,NA,-0.465845239811321,NA,NA,NA,NA,NA,1.4301379932983,0.557768261368824,1.12818506818555,NA,-0.249581746310177,-0.0994854248288694,1.22641329398406,NA,NA,NA,NA,NA,NA,NA,NA,0.787468328566144,NA,NA,NA,NA,NA,NA,NA,0.31022551162981,-0.969799212753278,-0.174242933581347,0.277624201730279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0944746698653,NA,0.326146199186703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.688763567656035,-0.0368519560797882,NA,-0.372627258228258,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57130166603011,1.98767101386938,0.752863028866015,NA,NA,NA,NA,NA,NA,NA,NA,-2.05705717786391,NA,NA,0.175718664729796
"9205d093d4df34d979e3468b6fd418bc",-1.35631704725797,NA,NA,NA,NA,NA,NA,NA,NA,2.32309418479996,2.13592444575542,1.12406188667903,NA,NA,NA,NA,-2.18163922217645,NA,NA,NA,0.272486028960296,-1.56394079228921,-0.00707003829512559,-1.12915386351158,NA,0.1299859347025,NA,NA,NA,NA,NA,NA,-0.548499100267337,NA,NA,0.342508720772559,NA,NA,NA,NA,0.255467681181343,NA,0.0754310881736467,NA,NA,NA,NA,-0.814695576333152,NA,NA,-0.538467415638067,NA,-1.02800069269714,NA,-0.839101783527299,0.121403762018107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53837512965497,1.62371134766061,0.0289991733278596,-1.47291198810742,NA,NA,0.0465731020765789,1.29203564912116,1.09639997490296,0.913715083807112,NA,NA,NA,NA,NA,NA,NA,-1.58430579171929,-0.825148647733145,0.703608666950069,1.40608984964766,1.7679895867259,NA,NA,NA,NA,NA,0.983332958945335,-0.119333688068724,-1.56602369149558,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0282801838639337,0.864029136920639,-0.112818538360638,NA,-0.379002408081121,0.779877851470303,1.04725568835442,-0.808235040278155,-0.989647475993133,0.499055983738743,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.56787920812733,2.29442779464288,2.54155611246204,2.14863100366463,NA,-0.178136561869925,-0.766672277600485,0.0186158634950669,NA,-1.40124151141044,NA,NA,NA,NA,-0.454888593497346,-0.921807974328085,-0.58764283769825,0.316043116252723,-0.842350278801298,NA,NA,0.537128981467574,0.386538103680403,0.506917517001261,-1.37111838606256,NA,NA,NA,NA,NA,-0.452506358403002,0.300671659091832,NA,0.0474884223458347,0.433001459330339,-1.05108196757466,-1.43214655354835,-1.20514357595399,0.683524802246262,0.240887183588735,NA,NA,0.417225338218358,-0.36559752304195,NA,NA,NA,NA,NA,NA,NA,NA,-0.690611079983878,0.327402504928804,NA,NA
"8999edd2d919ad57baeff65ba91de9b6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54263252872396,1.73938847873199,NA,NA,NA,NA,-0.832038158139679,0.662039118417006,-0.201212085663877,-1.00251186378708,NA,NA,NA,NA,NA,-0.86221880740806,-0.933926051478732,-0.796269642641273,NA,1.91427413142356,2.04567994548598,1.5849358590216,NA,-1.46155655650858,2.18356813572878,2.22725271622602,-1.18820706587289,2.86319583064484,1.80957866271962,0.241526091905557,-1.80717847263063,2.55122364166152,1.65736412957903,1.16132327032568,NA,2.64341619874107,2.51207893981213,1.97728931547455,NA,NA,NA,-1.40817589056951,NA,-1.97849129762625,NA,NA,-2.23834933266154,NA,NA,NA,NA,NA,-1.78294684166234,NA,NA,NA,NA,NA,-1.18634912009691,2.93936083215844,2.06298450255666,1.88762961075132,NA,2.04280021206922,1.3989224003868,1.21819254412675,NA,-1.64890695372345,NA,NA,-2.73164853794646,-2.0498301531063,-0.35775819959635,-0.497068992150011,-1.52967131739192,NA,2.1543512823776,1.75390773602933,NA,NA,NA,-1.97881366538067,NA,NA,NA,NA,NA,NA,-2.67268485385371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37120715019168,-1.46508985913563,NA,-2.02358333370293,-0.818701408298013,-0.716292309686027,-0.146642138718018,NA,NA,-0.150492096809183,-0.732425964056823,NA,NA,NA,NA,NA,NA,NA,NA,-1.40765973757599,-0.294872566626586,-1.98202057102526,0.00724037439623271,NA,NA,NA,-2.82373294938681,NA,2.6604019754721,2.0102743175213,1.89708437039954,-2.49613831168297,2.68421376128406,1.63118088188787,1.88392794022185,NA,2.92591891370165,2.53272193552536,2.23600820274293,-1.89331949892738,NA,NA,-0.210506617141243,NA,NA,-1.66785465182777,-0.626994561881157,NA,-0.0692475824108259,-1.88095912276254,-1.16781797233133,NA,NA,-0.531823491178508,-1.26214318228782,NA,NA,NA,NA,NA,NA,-1.49657964898434,0.307832511035782,NA,-2.23863259713475,NA,NA,-1.2128121928487,-1.11108933981018,-1.5537929834707,-1.46494300004299
"8b66b049d7b41b11cdacf7b4b5f807fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29883847473115,-1.06429901764532,0.29255864944361,0.0920327317493372,NA,0.426445749816857,-1.48241939898879,-0.253127967041769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.221257974902075,NA,NA,0.705973741923399,1.14475437324478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215897423933057,0.521675016323121,0.495692909076463,NA,NA,NA,NA,NA,-1.85681909986328,-0.783278682737437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915583802805284,NA,NA,NA,-0.855558924252697,-0.416677589019499,0.104182417779079,NA,NA,0.688119124590032,2.1821485346459,NA,0.860205660270015,1.41460635086623,0.873986863583049,NA,NA,NA,NA,NA,-1.65348592256359,-1.5488744577342,-0.475904244186871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816320262488073,1.2189729356975,NA,-1.12658447190514,0.674833966347718,1.00385474272223,NA,1.23472688867762,NA,1.58444253590498,NA,NA,0.543176508284938,NA,NA,NA,NA,NA,NA,-1.58582889661278,2.4062010075221,2.92186678234336,NA,NA,-2.05746971210494,0.35247798977667,NA,-1.37109040707907,-2.50694123129954,-0.338649706191998
"6b719a7a543302627a40e017bc0112e6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01938119391275,0.138223846022721,NA,0.345475040720227,NA,1.31596873304882,NA,0.166635557376634,NA,NA,0.345067981541623,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.756510893239736,NA,NA,NA,-0.0761993158672184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11850563292881,0.532646416686742,1.18060647658762,-0.508097678946254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184954284474695,0.984555704971231,0.633553760972224,0.810095917837041,NA,NA,NA,NA,NA,0.0388509443647049,0.360403680907666,0.398792656307797,NA,1.29829312682183,0.601091587915931,1.14683174917928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279915015831818,NA,-0.284596137052876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228009239383097,-0.0454979507873889,0.0591135140419965,0.0822616030906514,NA,NA,NA,NA,-0.873440731766034,NA,NA,NA,-2.06444213904981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298141960007766,0.23689756469713,NA,-0.627781719301678
"d0951f977fa1ca3cebc91d6fd78ee677",1.63418521136439,0.17369496676958,0.983107592891612,0.372382514274603,-0.049430871081412,-0.0674550107448405,-0.575304571739916,NA,1.41964934783424,2.47451797991371,1.47391489443472,3.00638240561713,0.832939851901921,0.0678628711885562,0.581515216671786,-0.949978498657985,NA,-1.09825706865955,-1.47600045695873,NA,-1.2368213827476,NA,-0.130083088883136,-1.13438387844321,0.480779168680717,-0.973856368897236,-0.129272881093753,NA,1.51864807211863,1.67237137509648,0.72210141002169,-0.0183565792452915,-0.553729115198964,0.547069418202335,-0.122114350179239,-0.984477134141387,NA,-1.77456870949198,-1.95011635836324,-0.799647428207794,-0.491699678479661,0.631297308993079,-0.558407586180354,0.579682079590768,1.71094691326106,1.95833942075792,1.53334089063957,1.64628892551107,0.574615849835932,-0.26360447626396,-0.543697430569693,-1.29666990074447,-1.03323070762876,-0.480690946681321,-0.844331798458925,-2.08105083024974,0.706370001219705,0.829223208118456,0.723847747844928,0.609117395250604,-0.607325665520867,-0.0760698092754455,0.274469297218004,-0.302046726543532,0.431737042333694,-0.0815779338769059,0.552315861711614,-0.17327813649907,-0.158552398397722,NA,-1.25949671210345,-1.25896093744513,-1.61688498945858,1.01487191870589,0.311011402421761,0.0611872084882817,-0.36139663776588,0.890347272049637,0.8152841627042,0.423850106893483,NA,-0.83971187461316,0.159212898336849,-0.896388626090967,1.27646185320318,0.934767430082672,0.0145654735961384,0.579589895098104,1.02857762586659,0.306447426458706,1.16867874991734,0.697641681905904,-0.310333353237353,-0.274660024481659,1.07940910132559,-1.28357163397542,0.479828763830972,0.230238848052686,-0.769419394800618,-0.0818236405831552,1.39451400115587,-0.433882053825189,0.177747483984042,-0.174502791065203,-0.0485401658216665,0.148811357998395,0.453334013880848,0.431997783627007,0.596410208235519,0.657221451815414,-0.478115131956691,0.428921200536387,-0.813465055209781,0.209095313401176,0.088360860698952,-0.152919184549368,1.03196356218778,0.749778240223437,0.143335449809805,-0.333237901780009,0.413994927137218,0.00793728574182712,-1.01724697294638,0.28041302463339,0.794014391072662,0.807593238787041,-1.18936732970623,-0.144795366808945,-1.70161885585912,-0.183366576801552,NA,-1.49069154821283,-0.787881728250902,NA,-0.952090635687651,-1.32593259844189,-0.788165806465987,-0.0161849434786088,-0.0182858561499337,NA,-0.0820472288638857,0.193030065664713,-0.154433113172979,-0.238158291460206,-0.250919842953668,-0.854395394583943,0.12999366046787,-2.10100218337475,-0.17237559666825,0.216638488560572,1.07534933615531,-0.099000627316209,-0.713841845827517,0.448895389514721,-0.457736373334628,-1.90178293317601,-1.22693011953904,-0.0755246282421756,-1.07630595237756,-1.05631198250629,-0.0510822073600845,0.949110658467754,0.609301915827684,0.52333924110889,-0.496648256008738,-1.24363198359531,-1.2462327533168,0.476470322413627,1.15815672353805,0.289755557257423,-0.132310690663937,-1.37242096836724,1.40412743737425,0.817312371856721,0.018785437227413,-0.0561735106789777,-1.79445338358361,-0.0832926181109874,-0.343674704977555,-1.35343701021796
"10db3030c45c539025d2f4ff1a39c5a2",NA,0.812823130574326,0.533248181402458,0.923930246274386,NA,0.528188041120167,0.133667165432095,0.498636406109845,NA,NA,0.899033076041332,0.343928919460658,NA,-0.339796185810221,0.836231681566201,1.49149124370535,-0.753497775872012,NA,-0.815818883956154,-1.61711866207936,-2.65608135142486,-0.503524126110089,-0.856195877000448,-0.56121368243026,NA,NA,NA,-1.72933017205209,NA,0.44982170066528,0.932081981074713,1.20144078169271,NA,0.0833208945525145,0.501699578652465,0.368851619421137,NA,-0.198096404615244,0.655975363694651,-1.01493459255912,NA,0.310649628983931,NA,-0.146430708526544,NA,-0.485424864433725,0.450553158583527,1.40423152009514,NA,-1.39518237248944,-0.982128146235224,-0.00787966831951958,-1.75934349574608,NA,NA,-1.42086925724716,NA,NA,NA,-0.627821016632698,NA,NA,NA,NA,NA,0.248361952255096,1.1699378202954,1.61830554799461,NA,-0.211824626466155,1.05891293750266,1.27302281245904,-0.638249685337466,-0.181244498657155,1.29787720567939,1.69172673463529,NA,-0.366393767129845,0.895647240453837,0.545035179163375,-0.0881587982172529,-1.27814259027869,NA,-1.11167579044229,NA,-0.53855975986486,-0.510876619059022,0.631181675568801,NA,-0.314304846000779,NA,-0.647510314617632,NA,-1.00077281259897,NA,-0.505607025316462,NA,0.246063404664751,0.738060038589164,1.09417109769645,NA,0.814086184079509,0.791409041351728,1.17882596249732,-0.956974510732933,0.521310858549192,0.625162818969495,0.637443199514639,NA,-0.0688913363018977,0.992996657262217,0.273353270886688,NA,NA,-2.02404628853825,-1.16671404511846,NA,-1.00595396507503,NA,-0.653885581789156,-1.00526504154004,-0.718175502375485,-1.05021258050374,NA,NA,-1.24027538931259,-2.32094522593171,1.58990094328268,NA,NA,NA,-2.21680433633015,-1.91945962447638,1.50500184526701,1.56698970938061,1.34915199510296,NA,2.25343454195807,1.70414036134988,2.27211745480114,NA,0.853211638667292,-0.726395221463033,0.134341209090592,-2.07564491973909,1.17102713034069,1.01331878478466,0.9570746624262,NA,-0.509474299556739,NA,-0.670962735606262,NA,NA,NA,NA,-1.25989572709641,NA,NA,NA,-0.959516552271351,NA,NA,NA,NA,-1.27659759115268,-0.267597449195688,-1.09694032609089,NA,-1.02414389576201,-1.41803926671667,-0.845770787989183,NA,NA,-0.707327350889899,-0.23574259242822,NA,-1.03254895754251,-0.782105420643086,-0.693255437215382
"5a663c3fed2cacc8e974f63edf13d676",NA,NA,1.5642189905158,0.703098179134962,NA,1.22710392623876,0.794264186248546,0.191476255481923,NA,NA,0.273419194294876,-0.419989633662979,NA,NA,NA,NA,-0.514114220131863,1.33278443104756,0.745320511766313,-0.892227290557508,-1.03040343456482,-0.381923606026324,0.0763348592996458,-1.11028748705438,NA,0.411216575627192,0.612663303445391,-0.391334327643827,NA,NA,NA,NA,NA,2.59006085140296,0.0101956258498209,0.726018210817669,-0.0818257675008007,-1.34500720999499,NA,NA,1.04971933643546,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41192037242235,-0.0786510408832107,0.731331858600567,0.131192109609625,-0.820235407070098,-0.370555485290684,NA,NA,NA,NA,NA,NA,1.08050836794991,-0.0956287783607507,NA,NA,0.243267806571903,0.592755599619134,0.858795766001389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389635780967893,-2.01958828755027,-0.414527711029944,-0.87229223470214,NA,NA,NA,NA,NA,NA,-0.0111976630197698,1.29662133336094,NA,NA,NA,-0.959370650136259,0.147250211281067,0.597924943831589,0.507439965083577,0.367540486210016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33547957705123,1.59367410279739,1.55162988059332,-1.4825158443809,0.787076818016441,0.161247416257211,-0.0800326289911087,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38718619469233,NA,NA,-1.78288298012812,0.310733443833011,NA,0.102020761089838,NA,NA,NA,NA,-1.45721659563711,NA,NA,NA,1.22298300798701,-1.96767560028412,NA,NA,0.74773618843329,NA,NA,NA,NA,NA,NA,NA,0.339873962742468,-0.730981023422388,NA,NA,-1.30819424380804,-0.339110309305129,NA,-1.72536277167741,NA,1.46696476511042,-1.82333746560479,-1.34968435238816,NA,-0.55170621963083,-0.411206145711645,1.01424540655085,NA,NA,-0.0800434223084138,NA,NA,NA,-0.514463810784644,NA,-0.622954539357246,NA,1.28985959884537,0.60218079277408
"c17f182e2c90cce49fa7883a1e24ed98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195967900089685,NA,0.590167070913991,1.2863872890209,NA,0.692305472972658,-0.203981724506683,0.850105618415248,NA,NA,0.0199720345969103,0.53232189287578,NA,NA,NA,NA,-1.72624003949062,NA,NA,NA,-0.2751309743175,NA,NA,NA,-1.25874549466315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.925598214581214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49681660640875,0.849978082024652,0.308457814027512,1.10915427996532,NA,NA,NA,NA,NA,-0.711912818005692,-0.485670261267056,0.623743046282357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36539927766204,-0.0879468735365808,-0.45554140417033,-0.360349212797437,NA,NA,-0.218245258265523,0.316782301823144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.849093045047378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183218099524415,0.566977279709935,1.24319425606864,NA,NA,NA,0.990052918070253,NA,NA,-0.311894580183066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0765925499791064,0.718277483619366,0.275573839958843,0.652105895838329
